LoanID,CustomerID,OriginalLoanID,LoanAmount,InterestRate,LoanPurpose,LoanStatus,LoanTerm,LoanGrade,IssueDate
341,341,63254404,18000.0,14.65,debt_consolidation,Current,60,C,2015-10-01
342,342,61323138,11200.0,12.69,home_improvement,Charged Off,60,C,2015-11-01
343,343,65434281,6000.0,6.24,credit_card,Fully Paid,36,A,2015-11-01
344,344,63468500,6000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-10-01
345,345,63401080,27000.0,7.89,credit_card,Current,60,A,2015-11-01
346,346,64751482,16000.0,8.18,credit_card,Fully Paid,36,B,2015-11-01
347,347,63580305,16100.0,19.99,debt_consolidation,Current,60,E,2015-11-01
348,348,65160512,10000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-11-01
349,349,62924411,35000.0,16.99,credit_card,Fully Paid,60,D,2015-10-01
350,350,63436759,16800.0,17.57,debt_consolidation,Fully Paid,60,D,2015-10-01
351,351,65088333,8000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-11-01
352,352,65160802,25000.0,16.55,debt_consolidation,Charged Off,36,D,2015-11-01
353,353,65571200,34775.0,15.41,debt_consolidation,Fully Paid,36,D,2015-11-01
354,354,64681216,12000.0,7.26,debt_consolidation,Fully Paid,36,A,2015-11-01
355,355,63204188,8650.0,17.86,small_business,Fully Paid,36,D,2015-10-01
356,356,62377566,7500.0,10.99,credit_card,Fully Paid,36,B,2015-11-01
357,357,65822525,14700.0,13.18,debt_consolidation,Fully Paid,36,C,2015-11-01
358,358,62724765,10000.0,7.89,credit_card,Charged Off,36,A,2015-10-01
359,359,63510291,12000.0,10.99,credit_card,Fully Paid,36,B,2015-11-01
360,360,61464485,20000.0,19.99,debt_consolidation,Current,60,E,2015-10-01
361,361,63465025,30000.0,13.33,debt_consolidation,Current,60,C,2015-11-01
362,362,63337807,3000.0,9.17,major_purchase,Fully Paid,36,B,2015-10-01
363,363,65344626,11200.0,12.59,credit_card,Current,60,C,2015-11-01
364,364,65294838,20000.0,5.32,credit_card,Fully Paid,36,A,2015-12-01
365,365,65641224,1600.0,10.99,other,Fully Paid,36,B,2015-11-01
366,366,65048867,12000.0,9.17,credit_card,Fully Paid,36,B,2015-11-01
367,367,64050160,17000.0,9.99,credit_card,Fully Paid,36,B,2015-11-01
368,368,63355839,15000.0,6.89,credit_card,Fully Paid,36,A,2015-10-01
369,369,64771680,24000.0,18.2,debt_consolidation,Fully Paid,60,E,2015-11-01
370,370,65514986,35000.0,18.49,debt_consolidation,Fully Paid,60,E,2015-11-01
371,371,63178230,20000.0,8.18,debt_consolidation,Fully Paid,36,B,2015-10-01
372,372,63356318,5000.0,9.99,credit_card,Fully Paid,36,B,2015-10-01
373,373,63156410,20000.0,13.99,other,Charged Off,36,C,2015-10-01
374,374,65384548,4000.0,14.33,other,Fully Paid,36,C,2015-11-01
375,375,63457327,19000.0,7.26,debt_consolidation,Fully Paid,36,A,2015-10-01
376,376,63524398,14400.0,16.55,other,Current,60,D,2015-10-01
377,377,62489788,20000.0,12.69,debt_consolidation,Fully Paid,36,C,2015-10-01
378,378,64691624,35000.0,7.26,credit_card,Fully Paid,36,A,2015-11-01
379,379,63470039,15000.0,5.32,debt_consolidation,Fully Paid,36,A,2015-10-01
380,380,64230661,3725.0,16.55,debt_consolidation,Fully Paid,36,D,2015-11-01
381,381,65284803,27525.0,22.99,home_improvement,Fully Paid,60,F,2015-11-01
382,382,63094285,33425.0,13.99,debt_consolidation,Fully Paid,36,C,2015-10-01
383,383,65117648,35000.0,13.67,debt_consolidation,Fully Paid,36,C,2015-11-01
384,384,62107149,18000.0,12.29,debt_consolidation,Current,60,C,2015-10-01
385,385,63927523,19500.0,18.99,debt_consolidation,Fully Paid,60,E,2015-11-01
386,386,65200131,3250.0,12.05,debt_consolidation,Fully Paid,36,C,2015-11-01
387,387,65362137,21000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-11-01
388,388,63389443,10000.0,10.99,debt_consolidation,Fully Paid,36,B,2015-10-01
389,389,65445140,35000.0,7.89,other,Fully Paid,36,A,2015-11-01
390,390,64099001,15200.0,13.67,debt_consolidation,Charged Off,36,C,2015-11-01
391,391,65343370,6000.0,14.33,other,Fully Paid,36,C,2015-11-01
392,392,63524630,8500.0,9.17,debt_consolidation,Fully Paid,36,B,2015-10-01
393,393,65464740,11000.0,11.49,debt_consolidation,Fully Paid,36,B,2015-11-01
394,394,65179643,12000.0,10.99,debt_consolidation,Fully Paid,36,B,2015-11-01
395,395,63250622,2000.0,12.69,debt_consolidation,Fully Paid,36,C,2015-10-01
396,396,63346373,20000.0,17.57,debt_consolidation,Fully Paid,60,D,2015-10-01
397,397,65674055,12000.0,13.67,debt_consolidation,Late (16-30 days),60,C,2015-12-01
398,398,64741370,8400.0,13.18,debt_consolidation,Charged Off,36,C,2015-11-01
399,399,63409420,24500.0,12.29,small_business,Fully Paid,36,C,2015-10-01
400,400,64998328,15000.0,5.32,credit_card,Fully Paid,36,A,2015-11-01
401,401,63989208,12000.0,6.89,credit_card,Fully Paid,36,A,2015-11-01
402,402,64109453,10000.0,12.59,debt_consolidation,Fully Paid,36,C,2015-11-01
403,403,64701853,11750.0,17.86,debt_consolidation,Current,60,D,2015-11-01
404,404,65303683,32000.0,10.99,debt_consolidation,Current,60,B,2015-11-01
405,405,64977740,4800.0,13.18,debt_consolidation,Charged Off,36,C,2015-11-01
406,406,65304079,15000.0,9.17,credit_card,Current,60,B,2015-11-01
407,407,64390379,10000.0,7.26,credit_card,Current,60,A,2015-11-01
408,408,62197848,14000.0,13.99,credit_card,Current,60,C,2015-10-01
409,409,64802651,12000.0,6.24,debt_consolidation,Fully Paid,36,A,2015-11-01
410,410,64069539,5400.0,13.18,debt_consolidation,Charged Off,36,C,2015-11-01
411,411,62177700,15000.0,7.26,debt_consolidation,Current,60,A,2015-10-01
412,412,63938860,10000.0,12.05,small_business,Fully Paid,36,C,2015-11-01
413,413,62914432,30000.0,9.17,credit_card,Fully Paid,36,B,2015-10-01
414,414,62265534,28000.0,5.32,debt_consolidation,Fully Paid,36,A,2015-10-01
415,415,65283217,6000.0,8.18,credit_card,Fully Paid,36,B,2015-11-01
416,416,63514466,10925.0,12.29,credit_card,Fully Paid,36,C,2015-10-01
417,417,63357293,16000.0,16.99,debt_consolidation,Charged Off,36,D,2015-10-01
418,418,64077536,15000.0,9.99,credit_card,Fully Paid,36,B,2015-11-01
419,419,62994353,6025.0,10.99,debt_consolidation,Fully Paid,36,B,2015-10-01
420,420,64220329,9600.0,5.32,credit_card,Fully Paid,36,A,2015-11-01
421,421,63294363,6000.0,12.29,debt_consolidation,Fully Paid,36,C,2015-10-01
422,422,63899786,10000.0,6.24,credit_card,Fully Paid,36,A,2015-11-01
423,423,64008586,10000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-11-01
424,424,63218632,5675.0,15.61,debt_consolidation,Fully Paid,36,D,2015-10-01
425,425,62266668,24000.0,5.32,debt_consolidation,Fully Paid,36,A,2015-10-01
426,426,62470131,35000.0,8.18,debt_consolidation,Fully Paid,36,B,2015-10-01
427,427,63219622,17000.0,10.99,debt_consolidation,Current,60,B,2015-10-01
428,428,65272759,10000.0,15.41,vacation,Fully Paid,36,D,2015-11-01
429,429,62560032,10550.0,12.69,debt_consolidation,Fully Paid,36,C,2015-10-01
430,430,63344410,23000.0,10.99,debt_consolidation,Fully Paid,36,B,2015-10-01
431,431,64017595,15000.0,15.41,medical,Current,60,D,2015-11-01
432,432,62145406,20000.0,11.53,debt_consolidation,Fully Paid,36,B,2015-10-01
433,433,62549273,10000.0,10.99,credit_card,Fully Paid,36,B,2015-10-01
434,434,64370317,18000.0,5.32,home_improvement,Fully Paid,36,A,2015-11-01
435,435,63504513,5000.0,7.89,other,Fully Paid,36,A,2015-10-01
436,436,63517037,10650.0,19.19,debt_consolidation,Current,60,E,2015-10-01
437,437,63214695,29175.0,9.99,debt_consolidation,Current,60,B,2015-10-01
438,438,65782023,5000.0,13.18,debt_consolidation,Fully Paid,36,C,2015-11-01
439,439,63409122,21000.0,13.99,debt_consolidation,Charged Off,60,C,2015-10-01
440,440,63977596,10000.0,14.33,debt_consolidation,Fully Paid,36,C,2015-11-01
441,441,63526387,7500.0,7.26,debt_consolidation,Fully Paid,36,A,2015-11-01
442,442,63897506,35000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-11-01
443,443,60830891,6500.0,9.99,home_improvement,Fully Paid,36,B,2015-09-01
444,444,61662436,7000.0,6.24,debt_consolidation,Fully Paid,36,A,2015-10-01
445,445,61943288,27600.0,15.61,debt_consolidation,Fully Paid,36,D,2015-10-01
446,446,61373437,14000.0,18.25,debt_consolidation,Current,60,E,2015-10-01
447,447,60695780,23100.0,28.49,small_business,Charged Off,60,G,2015-09-01
448,448,60226549,5000.0,13.33,debt_consolidation,Fully Paid,36,C,2015-09-01
449,449,61524163,4775.0,13.99,debt_consolidation,Charged Off,36,C,2015-10-01
450,450,57316499,8000.0,8.18,debt_consolidation,Fully Paid,36,B,2015-09-01
451,451,62125678,15675.0,9.17,credit_card,Current,60,B,2015-10-01
452,452,60696924,20000.0,12.69,debt_consolidation,Fully Paid,36,C,2015-09-01
453,453,60216285,16000.0,15.61,debt_consolidation,Fully Paid,60,D,2015-09-01
454,454,60486385,16000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-09-01
455,455,61912890,35000.0,13.99,debt_consolidation,Current,60,C,2015-10-01
456,456,62156909,20000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-10-01
457,457,61360692,35000.0,21.99,debt_consolidation,Charged Off,60,F,2015-10-01
458,458,60742492,5000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-10-01
459,459,61491994,10000.0,8.18,home_improvement,Charged Off,36,B,2015-10-01
460,460,60770590,2500.0,7.89,medical,Fully Paid,36,A,2015-09-01
461,461,61513119,35000.0,10.99,home_improvement,Fully Paid,36,B,2015-10-01
462,462,60973120,20000.0,5.32,credit_card,Fully Paid,36,A,2015-10-01
463,463,61983235,35000.0,18.25,debt_consolidation,Fully Paid,36,E,2015-10-01
464,464,61541513,11000.0,5.32,debt_consolidation,Fully Paid,36,A,2015-10-01
465,465,62277528,31000.0,15.61,debt_consolidation,Fully Paid,36,D,2015-10-01
466,466,61412809,5000.0,13.99,credit_card,Fully Paid,36,C,2015-10-01
467,467,59935640,20000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-10-01
468,468,60784106,25000.0,18.25,debt_consolidation,Current,60,E,2015-10-01
469,469,60246446,20000.0,13.33,credit_card,Current,60,C,2015-09-01
470,470,60740684,15000.0,15.61,debt_consolidation,Fully Paid,36,D,2015-09-01
471,471,60506841,6000.0,9.17,credit_card,Fully Paid,36,B,2015-09-01
472,472,60740055,20000.0,17.57,credit_card,Fully Paid,60,D,2015-09-01
473,473,60467424,5000.0,13.99,home_improvement,Fully Paid,36,C,2015-09-01
474,474,60793358,30000.0,21.99,debt_consolidation,Charged Off,60,F,2015-10-01
475,475,62062873,24000.0,6.89,credit_card,Fully Paid,36,A,2015-10-01
476,476,62265666,15000.0,13.99,credit_card,Charged Off,36,C,2015-10-01
477,477,60636303,15825.0,17.57,debt_consolidation,Fully Paid,36,D,2015-09-01
478,478,61519653,24000.0,11.53,credit_card,Charged Off,60,B,2015-10-01
479,479,59502042,18625.0,15.61,credit_card,Fully Paid,60,D,2015-09-01
480,480,60236189,18000.0,18.55,debt_consolidation,Fully Paid,60,E,2015-09-01
481,481,59729627,9000.0,9.17,debt_consolidation,Charged Off,36,B,2015-09-01
482,482,61469593,30000.0,13.33,credit_card,Charged Off,60,C,2015-10-01
483,483,60317165,7000.0,12.29,debt_consolidation,Fully Paid,36,C,2015-09-01
484,484,60982812,4800.0,11.53,credit_card,Fully Paid,36,B,2015-10-01
485,485,61792386,12000.0,9.99,credit_card,Fully Paid,60,B,2015-10-01
486,486,60636316,19200.0,17.57,debt_consolidation,Charged Off,60,D,2015-09-01
487,487,60862097,24000.0,10.99,debt_consolidation,Fully Paid,36,B,2015-10-01
488,488,60207149,31700.0,14.65,debt_consolidation,Fully Paid,36,C,2015-09-01
489,489,61511858,7000.0,5.32,credit_card,Fully Paid,36,A,2015-10-01
490,490,60814778,3550.0,6.89,car,Fully Paid,36,A,2015-10-01
491,491,60903190,10000.0,14.65,debt_consolidation,Fully Paid,36,C,2015-10-01
492,492,61521597,7000.0,10.99,credit_card,Fully Paid,36,B,2015-10-01
493,493,60743796,12000.0,18.55,debt_consolidation,Fully Paid,60,E,2015-10-01
494,494,60397264,20000.0,11.53,debt_consolidation,Fully Paid,60,B,2015-09-01
495,495,62215911,6000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-10-01
496,496,60356328,6000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-09-01
497,497,61531980,30000.0,9.99,other,Fully Paid,60,B,2015-10-01
498,498,59311325,24000.0,10.99,debt_consolidation,Fully Paid,36,B,2015-09-01
499,499,60882565,4800.0,13.99,debt_consolidation,Fully Paid,36,C,2015-09-01
500,500,60285164,2225.0,17.86,debt_consolidation,Fully Paid,36,D,2015-09-01
501,501,60396073,21900.0,18.55,debt_consolidation,Fully Paid,36,E,2015-09-01
502,502,61491378,8000.0,13.99,debt_consolidation,Fully Paid,36,C,2015-10-01
503,503,62215373,17500.0,9.99,credit_card,Fully Paid,36,B,2015-10-01
504,504,62277593,30000.0,13.99,debt_consolidation,Current,60,C,2015-10-01
505,505,61319164,4800.0,6.24,credit_card,Fully Paid,36,A,2015-10-01
506,506,60810211,11200.0,12.29,debt_consolidation,Fully Paid,60,C,2015-09-01
507,507,60556877,24275.0,12.29,debt_consolidation,Fully Paid,60,C,2015-09-01
508,508,61429412,8000.0,5.32,home_improvement,Fully Paid,36,A,2015-10-01
509,509,61421946,5225.0,9.17,credit_card,Fully Paid,36,B,2015-10-01
510,510,61538624,20000.0,8.18,debt_consolidation,Fully Paid,36,B,2015-10-01
511,511,59985721,17000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-09-01
512,512,60045319,12000.0,13.99,debt_consolidation,Fully Paid,36,C,2015-09-01
513,513,61393777,3500.0,13.33,vacation,Fully Paid,36,C,2015-10-01
514,514,61380484,31750.0,14.65,debt_consolidation,Charged Off,36,C,2015-10-01
515,515,59463087,12000.0,12.69,home_improvement,Fully Paid,60,C,2015-09-01
516,516,60955032,18000.0,13.33,debt_consolidation,Current,60,C,2015-10-01
517,517,60205824,35000.0,12.69,credit_card,Fully Paid,60,C,2015-09-01
518,518,59679598,18000.0,12.29,small_business,Charged Off,36,C,2015-09-01
519,519,60565650,5000.0,15.61,other,Charged Off,36,D,2015-10-01
520,520,62196510,15000.0,12.69,debt_consolidation,Fully Paid,36,C,2015-10-01
521,521,61530508,3000.0,13.33,credit_card,Fully Paid,36,C,2015-10-01
522,522,61602697,7550.0,12.29,debt_consolidation,Fully Paid,36,C,2015-10-01
523,523,61046749,5000.0,12.29,credit_card,Fully Paid,36,C,2015-10-01
524,524,61322765,21000.0,14.65,debt_consolidation,Late (31-120 days),60,C,2015-10-01
525,525,60719170,20000.0,7.89,credit_card,Fully Paid,36,A,2015-10-01
526,526,60576539,8000.0,15.61,debt_consolidation,Charged Off,36,D,2015-09-01
527,527,60497233,32000.0,18.55,debt_consolidation,Charged Off,60,E,2015-09-01
528,528,60326569,8000.0,9.99,home_improvement,Fully Paid,36,B,2015-09-01
529,529,60276822,13000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-09-01
530,530,59859222,16200.0,6.89,credit_card,Fully Paid,36,A,2015-09-01
531,531,60942788,15400.0,12.29,home_improvement,Current,60,C,2015-10-01
532,532,62033431,10000.0,17.86,home_improvement,Current,60,D,2015-10-01
533,533,61883104,18000.0,12.69,debt_consolidation,Current,60,C,2015-10-01
534,534,58673460,24000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-09-01
535,535,62116722,4800.0,12.29,debt_consolidation,Fully Paid,36,C,2015-10-01
536,536,60793592,15000.0,10.99,credit_card,Charged Off,36,B,2015-10-01
537,537,61531457,15000.0,9.99,credit_card,Fully Paid,36,B,2015-10-01
538,538,60871236,10000.0,8.18,credit_card,Fully Paid,36,B,2015-10-01
539,539,60506896,25000.0,18.55,debt_consolidation,Charged Off,60,E,2015-09-01
540,540,60864853,5850.0,8.18,debt_consolidation,Fully Paid,36,B,2015-10-01
541,541,61469648,22500.0,15.61,debt_consolidation,Fully Paid,60,D,2015-10-01
542,542,60801063,18000.0,15.61,debt_consolidation,Charged Off,36,D,2015-10-01
543,543,61394354,2000.0,7.89,home_improvement,Fully Paid,36,A,2015-10-01
544,544,60843921,24000.0,15.61,home_improvement,Fully Paid,60,D,2015-10-01
545,545,60773520,18000.0,19.19,debt_consolidation,Fully Paid,60,E,2015-10-01
546,546,60616512,16800.0,7.26,credit_card,Fully Paid,36,A,2015-09-01
547,547,60615843,10000.0,11.53,debt_consolidation,Fully Paid,36,B,2015-09-01
548,548,60890169,3800.0,19.99,house,Charged Off,36,E,2015-09-01
549,549,60954085,10000.0,17.57,debt_consolidation,Fully Paid,60,D,2015-10-01
550,550,61310870,35000.0,7.89,debt_consolidation,Fully Paid,36,A,2015-10-01
551,551,60803279,6400.0,8.18,debt_consolidation,Fully Paid,36,B,2015-10-01
552,552,61952424,18000.0,14.65,debt_consolidation,Charged Off,60,C,2015-10-01
553,553,61019105,25000.0,10.99,debt_consolidation,Current,60,B,2015-10-01
554,554,60880978,12000.0,13.99,other,Fully Paid,60,C,2015-09-01
555,555,60257209,5000.0,13.99,credit_card,Fully Paid,36,C,2015-09-01
556,556,60467127,5050.0,12.29,home_improvement,Fully Paid,36,C,2015-09-01
557,557,60125234,3000.0,12.69,debt_consolidation,Fully Paid,36,C,2015-09-01
558,558,59975438,6000.0,8.18,debt_consolidation,Fully Paid,36,B,2015-09-01
559,559,61370442,20000.0,14.65,home_improvement,Fully Paid,36,C,2015-10-01
560,560,60516077,12000.0,6.24,credit_card,Fully Paid,36,A,2015-09-01
561,561,61478277,12225.0,23.99,credit_card,Charged Off,60,F,2015-10-01
562,562,60245542,10525.0,27.31,other,Charged Off,60,G,2015-09-01
563,563,60696708,22075.0,17.57,debt_consolidation,Fully Paid,60,D,2015-09-01
564,564,61942762,25000.0,12.29,home_improvement,Charged Off,60,C,2015-10-01
565,565,60750415,4500.0,12.69,debt_consolidation,Fully Paid,36,C,2015-09-01
566,566,60842734,2000.0,9.99,vacation,Fully Paid,36,B,2015-10-01
567,567,61370521,18000.0,11.53,home_improvement,Fully Paid,36,B,2015-10-01
568,568,61428898,35000.0,20.99,debt_consolidation,Charged Off,60,E,2015-10-01
569,569,61522485,15000.0,12.29,credit_card,Charged Off,36,C,2015-10-01
570,570,60055512,9600.0,12.29,credit_card,Fully Paid,36,C,2015-09-01
571,571,60637080,31425.0,14.65,debt_consolidation,Fully Paid,60,C,2015-09-01
572,572,61782559,8000.0,14.65,credit_card,Charged Off,36,C,2015-10-01
573,573,61552815,25000.0,7.89,debt_consolidation,Charged Off,36,A,2015-10-01
574,574,61342337,35000.0,16.99,debt_consolidation,Fully Paid,60,D,2015-10-01
575,575,61502465,28000.0,19.19,debt_consolidation,Charged Off,36,E,2015-10-01
576,576,60205691,24000.0,8.18,debt_consolidation,Fully Paid,36,B,2015-09-01
577,577,60852042,7250.0,9.99,credit_card,Fully Paid,36,B,2015-09-01
578,578,62216272,15000.0,13.99,debt_consolidation,Current,60,C,2015-10-01
579,579,60185852,15000.0,11.53,credit_card,Fully Paid,36,B,2015-10-01
580,580,60922116,1600.0,9.99,moving,Fully Paid,36,B,2015-10-01
581,581,58451191,14000.0,17.57,debt_consolidation,Charged Off,60,D,2015-09-01
582,582,60316488,15000.0,5.32,credit_card,Fully Paid,36,A,2015-09-01
583,583,60487421,12000.0,5.32,debt_consolidation,Fully Paid,36,A,2015-09-01
584,584,62052468,5000.0,7.89,credit_card,Fully Paid,36,A,2015-10-01
585,585,61331960,21600.0,16.55,major_purchase,Fully Paid,60,D,2015-10-01
586,586,61334066,18000.0,10.99,home_improvement,Fully Paid,36,B,2015-10-01
587,587,61323108,20000.0,14.65,debt_consolidation,Charged Off,60,C,2015-10-01
588,588,61448433,35000.0,12.69,credit_card,Fully Paid,36,C,2015-10-01
589,589,60565125,3600.0,9.17,debt_consolidation,Fully Paid,36,B,2015-09-01
590,590,61983006,10000.0,7.89,credit_card,Fully Paid,36,A,2015-10-01
591,591,62175466,30000.0,16.55,other,Fully Paid,36,D,2015-10-01
592,592,60840328,35000.0,18.55,debt_consolidation,Current,60,E,2015-09-01
593,593,60575446,15000.0,6.89,debt_consolidation,Fully Paid,36,A,2015-09-01
594,594,60585865,11050.0,12.69,debt_consolidation,Fully Paid,36,C,2015-09-01
595,595,61893145,30000.0,12.69,credit_card,Current,60,C,2015-10-01
596,596,60507011,15000.0,11.53,credit_card,Charged Off,36,B,2015-09-01
597,597,60376365,18000.0,12.29,debt_consolidation,Fully Paid,60,C,2015-09-01
598,598,11717885,30000.0,18.55,credit_card,Charged Off,60,E,2015-09-01
599,599,61442238,16000.0,9.17,debt_consolidation,Fully Paid,36,B,2015-10-01
600,600,59925165,7500.0,9.17,credit_card,Fully Paid,36,B,2015-10-01
601,601,61431440,13600.0,7.26,home_improvement,Fully Paid,60,A,2015-10-01
602,602,61903264,20000.0,12.69,debt_consolidation,Current,60,C,2015-10-01
603,603,59985482,5200.0,14.65,debt_consolidation,Charged Off,36,C,2015-09-01
604,604,61532067,12000.0,15.61,credit_card,Current,60,D,2015-10-01
605,605,60335397,11200.0,18.25,debt_consolidation,Fully Paid,60,E,2015-09-01
606,606,60944619,10000.0,9.99,debt_consolidation,Fully Paid,36,B,2015-10-01
607,607,61482433,4825.0,9.17,credit_card,Fully Paid,36,B,2015-10-01
608,608,61942515,19200.0,5.32,credit_card,Fully Paid,36,A,2015-10-01
609,609,60840279,18000.0,8.18,credit_card,Fully Paid,36,B,2015-09-01
610,610,62043283,16000.0,17.86,home_improvement,Current,60,D,2015-10-01
611,611,61548402,7200.0,16.55,debt_consolidation,Fully Paid,36,D,2015-10-01
612,612,61792291,5000.0,12.69,debt_consolidation,Fully Paid,36,C,2015-10-01
613,613,59603205,14400.0,15.61,debt_consolidation,Charged Off,36,D,2015-09-01
614,614,62003178,9700.0,18.25,debt_consolidation,Fully Paid,36,E,2015-10-01
615,615,61312431,12000.0,13.33,credit_card,Fully Paid,36,C,2015-10-01
616,616,60586515,18000.0,5.32,debt_consolidation,Fully Paid,36,A,2015-10-01
617,617,60555883,35000.0,17.86,debt_consolidation,Fully Paid,60,D,2015-09-01
618,618,62287786,11200.0,15.61,credit_card,Charged Off,60,D,2015-10-01
619,619,61430486,15000.0,7.89,credit_card,Fully Paid,36,A,2015-10-01
