CustomerID,Name,AnnualIncome,EmploymentLength,CreditScore,HomeOwnership,State,VerificationStatus
395,Customer_63250622,15000.0,0.0,737,RENT,FL,Not Verified
396,Customer_63346373,55000.0,10.0,692,MORTGAGE,OH,Source Verified
397,Customer_65674055,65000.0,7.0,702,MORTGAGE,IL,Verified
398,Customer_64741370,88000.0,2.0,667,RENT,CO,Verified
399,Customer_63409420,210000.0,10.0,667,RENT,CO,Source Verified
400,Customer_64998328,95000.0,10.0,702,RENT,CA,Source Verified
401,Customer_63989208,59995.0,1.0,737,RENT,MD,Source Verified
402,Customer_64109453,39603.0,5.0,687,RENT,CA,Verified
403,Customer_64701853,28000.0,10.0,662,RENT,IL,Source Verified
404,Customer_65303683,111000.0,4.0,722,MORTGAGE,GA,Source Verified
405,Customer_64977740,45000.0,4.0,672,RENT,WI,Verified
406,Customer_65304079,55000.0,3.0,687,MORTGAGE,CA,Source Verified
407,Customer_64390379,72000.0,10.0,722,MORTGAGE,NJ,Not Verified
408,Customer_62197848,44653.0,10.0,687,RENT,GA,Not Verified
409,Customer_64802651,60000.0,10.0,757,MORTGAGE,IL,Not Verified
410,Customer_64069539,26254.0,2.0,667,OWN,AZ,Source Verified
411,Customer_62177700,86000.0,10.0,767,MORTGAGE,CA,Source Verified
412,Customer_63938860,85000.0,10.0,667,MORTGAGE,FL,Source Verified
413,Customer_62914432,144000.0,3.0,722,RENT,IL,Source Verified
414,Customer_62265534,200000.0,10.0,697,MORTGAGE,NJ,Verified
415,Customer_65283217,80000.0,3.0,722,RENT,FL,Source Verified
416,Customer_63514466,106800.0,8.0,687,OWN,KY,Source Verified
417,Customer_63357293,62000.0,10.0,712,MORTGAGE,IN,Verified
418,Customer_64077536,100000.0,9.0,687,MORTGAGE,TX,Source Verified
419,Customer_62994353,120000.0,10.0,667,MORTGAGE,MA,Verified
420,Customer_64220329,110000.0,1.0,817,MORTGAGE,FL,Not Verified
421,Customer_63294363,80000.0,10.0,687,RENT,AZ,Verified
422,Customer_63899786,60000.0,9.0,722,RENT,GA,Not Verified
423,Customer_64008586,42640.0,5.0,702,RENT,IL,Verified
424,Customer_63218632,35000.0,9.0,667,RENT,IL,Verified
425,Customer_62266668,95000.0,1.0,772,MORTGAGE,MN,Not Verified
426,Customer_62470131,175000.0,10.0,712,MORTGAGE,FL,Source Verified
427,Customer_63219622,150000.0,1.0,682,MORTGAGE,CA,Verified
428,Customer_65272759,65000.0,3.0,682,RENT,NY,Source Verified
429,Customer_62560032,75000.0,3.0,702,MORTGAGE,IL,Source Verified
430,Customer_63344410,88795.0,1.0,687,RENT,CA,Source Verified
431,Customer_64017595,55000.0,10.0,672,RENT,MO,Verified
432,Customer_62145406,60000.0,10.0,662,RENT,WI,Source Verified
433,Customer_62549273,92000.0,2.0,687,RENT,CA,Source Verified
434,Customer_64370317,125000.0,3.0,762,RENT,TX,Not Verified
435,Customer_63504513,45000.0,10.0,727,MORTGAGE,WA,Source Verified
436,Customer_63517037,47000.0,6.0,662,RENT,FL,Source Verified
437,Customer_63214695,200000.0,10.0,712,RENT,CA,Verified
438,Customer_65782023,58000.0,10.0,677,OWN,VA,Source Verified
439,Customer_63409122,90000.0,9.0,667,RENT,CA,Verified
440,Customer_63977596,115000.0,3.0,682,OWN,NJ,Verified
441,Customer_63526387,33000.0,,687,MORTGAGE,FL,Verified
442,Customer_63897506,175000.0,10.0,707,MORTGAGE,TX,Source Verified
443,Customer_60830891,95000.0,10.0,777,MORTGAGE,AZ,Not Verified
444,Customer_61662436,33600.0,,757,MORTGAGE,TX,Verified
445,Customer_61943288,60000.0,8.0,692,MORTGAGE,MD,Not Verified
446,Customer_61373437,62000.0,,697,MORTGAGE,GA,Verified
447,Customer_60695780,68000.0,1.0,707,RENT,IN,Verified
448,Customer_60226549,58000.0,2.0,682,MORTGAGE,ND,Source Verified
449,Customer_61524163,70000.0,3.0,682,MORTGAGE,KS,Source Verified
450,Customer_57316499,40000.0,10.0,672,RENT,NC,Not Verified
451,Customer_62125678,120000.0,10.0,707,MORTGAGE,CA,Not Verified
452,Customer_60696924,170000.0,7.0,667,RENT,CA,Source Verified
453,Customer_60216285,77000.0,10.0,662,MORTGAGE,PA,Source Verified
454,Customer_60486385,100000.0,10.0,687,OWN,TX,Source Verified
455,Customer_61912890,120000.0,10.0,707,MORTGAGE,TX,Source Verified
456,Customer_62156909,107000.0,1.0,722,MORTGAGE,DC,Source Verified
457,Customer_61360692,120000.0,10.0,697,MORTGAGE,GA,Verified
458,Customer_60742492,36000.0,,707,RENT,FL,Verified
459,Customer_61491994,95000.0,6.0,687,OWN,CA,Source Verified
460,Customer_60770590,110000.0,10.0,697,MORTGAGE,AL,Source Verified
461,Customer_61513119,250000.0,10.0,747,MORTGAGE,CA,Verified
462,Customer_60973120,60000.0,4.0,772,MORTGAGE,VA,Not Verified
463,Customer_61983235,160000.0,0.0,677,MORTGAGE,FL,Verified
464,Customer_61541513,42500.0,8.0,757,MORTGAGE,NJ,Not Verified
465,Customer_62277528,84000.0,9.0,697,MORTGAGE,TX,Verified
466,Customer_61412809,28130.0,5.0,697,RENT,IL,Verified
467,Customer_59935640,240000.0,2.0,682,RENT,NJ,Source Verified
468,Customer_60784106,104000.0,4.0,692,RENT,TX,Source Verified
469,Customer_60246446,55000.0,2.0,732,RENT,NY,Source Verified
470,Customer_60740684,93500.0,0.0,692,MORTGAGE,MN,Not Verified
471,Customer_60506841,47000.0,5.0,727,RENT,OH,Not Verified
472,Customer_60740055,65000.0,0.0,697,MORTGAGE,FL,Source Verified
473,Customer_60467424,55000.0,10.0,687,MORTGAGE,TX,Source Verified
474,Customer_60793358,92000.0,10.0,682,OWN,FL,Verified
475,Customer_62062873,65000.0,10.0,802,MORTGAGE,NH,Not Verified
476,Customer_62265666,70000.0,10.0,667,MORTGAGE,MO,Source Verified
477,Customer_60636303,44000.0,5.0,672,RENT,VA,Verified
478,Customer_61519653,78000.0,10.0,717,RENT,CA,Not Verified
479,Customer_59502042,77000.0,10.0,682,MORTGAGE,CA,Not Verified
480,Customer_60236189,49000.0,10.0,667,MORTGAGE,FL,Source Verified
481,Customer_59729627,80000.0,0.0,672,RENT,TX,Not Verified
482,Customer_61469593,95284.8,1.0,677,RENT,CA,Source Verified
483,Customer_60317165,58240.0,2.0,667,RENT,AZ,Source Verified
484,Customer_60982812,57000.0,10.0,762,RENT,WA,Verified
485,Customer_61792386,52000.0,7.0,712,MORTGAGE,AL,Not Verified
486,Customer_60636316,60000.0,10.0,677,RENT,NY,Source Verified
487,Customer_60862097,65000.0,1.0,707,RENT,WA,Verified
488,Customer_60207149,105000.0,10.0,667,MORTGAGE,FL,Verified
489,Customer_61511858,85000.0,10.0,752,OWN,NY,Source Verified
490,Customer_60814778,66045.0,9.0,762,MORTGAGE,CO,Not Verified
491,Customer_60903190,75000.0,8.0,672,MORTGAGE,MN,Source Verified
492,Customer_61521597,52000.0,0.0,692,RENT,TX,Verified
493,Customer_60743796,50000.0,3.0,662,RENT,MI,Source Verified
494,Customer_60397264,70000.0,10.0,667,MORTGAGE,PA,Verified
495,Customer_62215911,41340.0,,702,OWN,FL,Verified
496,Customer_60356328,68000.0,7.0,727,RENT,IL,Not Verified
497,Customer_61531980,266000.0,10.0,727,MORTGAGE,DE,Source Verified
498,Customer_59311325,163000.0,4.0,727,MORTGAGE,CA,Verified
499,Customer_60882565,75000.0,3.0,692,MORTGAGE,TX,Source Verified
500,Customer_60285164,15513.0,1.0,682,RENT,OR,Source Verified
501,Customer_60396073,50160.0,,677,MORTGAGE,NY,Verified
502,Customer_61491378,54000.0,5.0,692,MORTGAGE,TX,Source Verified
503,Customer_62215373,60000.0,4.0,712,OWN,OH,Source Verified
504,Customer_62277593,450000.0,8.0,682,MORTGAGE,CT,Source Verified
505,Customer_61319164,49000.0,3.0,727,RENT,GA,Not Verified
506,Customer_60810211,51000.0,10.0,707,MORTGAGE,LA,Not Verified
507,Customer_60556877,275000.0,3.0,732,MORTGAGE,AZ,Source Verified
508,Customer_61429412,76000.0,10.0,762,MORTGAGE,NY,Not Verified
509,Customer_61421946,51308.0,7.0,697,MORTGAGE,IN,Not Verified
510,Customer_61538624,175000.0,8.0,672,MORTGAGE,FL,Verified
511,Customer_59985721,37000.0,10.0,772,OWN,IN,Not Verified
512,Customer_60045319,40000.0,2.0,672,MORTGAGE,VA,Source Verified
513,Customer_61393777,65000.0,10.0,717,MORTGAGE,CA,Verified
514,Customer_61380484,66180.0,,682,MORTGAGE,MI,Verified
515,Customer_59463087,100000.0,2.0,702,MORTGAGE,TX,Not Verified
516,Customer_60955032,85000.0,5.0,682,RENT,CO,Verified
517,Customer_60205824,75000.0,10.0,762,RENT,NC,Source Verified
518,Customer_59679598,80000.0,10.0,802,MORTGAGE,NC,Not Verified
519,Customer_60565650,67000.0,7.0,667,RENT,MD,Not Verified
520,Customer_62196510,42000.0,5.0,677,OWN,CA,Verified
521,Customer_61530508,24576.0,7.0,687,RENT,DC,Verified
522,Customer_61602697,45000.0,2.0,662,RENT,PA,Source Verified
523,Customer_61046749,16000.0,2.0,682,RENT,IL,Source Verified
524,Customer_61322765,57284.0,3.0,682,RENT,MD,Source Verified
525,Customer_60719170,68000.0,0.0,697,RENT,CA,Source Verified
526,Customer_60576539,77000.0,10.0,667,RENT,CA,Not Verified
527,Customer_60497233,95000.0,4.0,682,OWN,IL,Verified
528,Customer_60326569,105000.0,10.0,672,MORTGAGE,MD,Verified
529,Customer_60276822,35000.0,5.0,737,OWN,PA,Verified
530,Customer_59859222,100000.0,10.0,702,RENT,CA,Not Verified
531,Customer_60942788,205000.0,8.0,667,MORTGAGE,NH,Source Verified
532,Customer_62033431,100000.0,10.0,692,RENT,GA,Verified
533,Customer_61883104,45000.0,5.0,717,MORTGAGE,NY,Not Verified
534,Customer_58673460,100000.0,3.0,712,MORTGAGE,OH,Not Verified
535,Customer_62116722,40000.0,0.0,712,RENT,GA,Source Verified
536,Customer_60793592,46800.0,,682,RENT,FL,Verified
537,Customer_61531457,90000.0,7.0,692,MORTGAGE,MA,Source Verified
538,Customer_60871236,67600.0,2.0,667,RENT,OR,Source Verified
539,Customer_60506896,117000.0,8.0,672,MORTGAGE,GA,Verified
540,Customer_60864853,65000.0,10.0,737,MORTGAGE,CT,Source Verified
541,Customer_61469648,70000.0,10.0,702,MORTGAGE,OK,Verified
542,Customer_60801063,50000.0,0.0,667,RENT,CA,Verified
543,Customer_61394354,65000.0,10.0,722,MORTGAGE,SC,Not Verified
544,Customer_60843921,136000.0,10.0,737,MORTGAGE,PA,Not Verified
545,Customer_60773520,58000.0,3.0,712,RENT,VA,Verified
546,Customer_60616512,103000.0,10.0,712,MORTGAGE,MO,Not Verified
547,Customer_60615843,56000.0,0.0,687,RENT,OK,Verified
548,Customer_60890169,56000.0,10.0,672,OWN,MO,Source Verified
549,Customer_60954085,70000.0,4.0,677,MORTGAGE,WI,Not Verified
550,Customer_61310870,150000.0,3.0,697,RENT,OH,Verified
551,Customer_60803279,105000.0,10.0,677,MORTGAGE,AR,Verified
552,Customer_61952424,62000.0,10.0,667,RENT,AR,Verified
553,Customer_61019105,81400.0,10.0,697,MORTGAGE,OH,Not Verified
554,Customer_60880978,68271.0,10.0,667,MORTGAGE,NC,Source Verified
555,Customer_60257209,60000.0,10.0,667,RENT,NY,Source Verified
556,Customer_60467127,89000.0,10.0,677,RENT,MD,Verified
557,Customer_60125234,40000.0,10.0,672,RENT,PA,Verified
558,Customer_59975438,26000.0,,672,MORTGAGE,CA,Source Verified
559,Customer_61370442,160000.0,10.0,682,MORTGAGE,CT,Not Verified
560,Customer_60516077,69000.0,4.0,692,MORTGAGE,FL,Source Verified
561,Customer_61478277,34000.0,10.0,662,RENT,NC,Source Verified
562,Customer_60245542,65000.0,1.0,682,RENT,CT,Verified
563,Customer_60696708,48000.0,0.0,712,OWN,LA,Not Verified
564,Customer_61942762,110500.0,3.0,727,MORTGAGE,TX,Not Verified
565,Customer_60750415,24000.0,10.0,722,OWN,GA,Not Verified
566,Customer_60842734,97850.0,3.0,672,RENT,CA,Verified
567,Customer_61370521,102000.0,10.0,712,MORTGAGE,NJ,Not Verified
568,Customer_61428898,134000.0,10.0,687,MORTGAGE,LA,Source Verified
569,Customer_61522485,75000.0,10.0,682,RENT,TX,Not Verified
570,Customer_60055512,50000.0,1.0,662,MORTGAGE,IL,Not Verified
571,Customer_60637080,115000.0,2.0,702,MORTGAGE,TX,Verified
572,Customer_61782559,33600.0,0.0,667,RENT,WI,Verified
573,Customer_61552815,120000.0,3.0,757,MORTGAGE,IL,Not Verified
574,Customer_61342337,185000.0,10.0,702,RENT,NY,Source Verified
575,Customer_61502465,104000.0,0.0,682,OWN,GA,Verified
576,Customer_60205691,83000.0,1.0,717,MORTGAGE,TX,Verified
577,Customer_60852042,72000.0,10.0,667,MORTGAGE,MA,Source Verified
578,Customer_62216272,75000.0,10.0,722,MORTGAGE,IN,Verified
579,Customer_60185852,58000.0,10.0,677,RENT,NJ,Verified
580,Customer_60922116,50000.0,7.0,707,RENT,RI,Verified
581,Customer_58451191,55029.0,8.0,672,MORTGAGE,OH,Not Verified
582,Customer_60316488,53000.0,6.0,737,MORTGAGE,AR,Not Verified
583,Customer_60487421,92000.0,10.0,747,MORTGAGE,NY,Not Verified
584,Customer_62052468,37000.0,0.0,707,RENT,ND,Source Verified
585,Customer_61331960,45000.0,10.0,682,MORTGAGE,NJ,Source Verified
586,Customer_61334066,89000.0,2.0,697,MORTGAGE,MI,Not Verified
587,Customer_61323108,46000.0,8.0,702,MORTGAGE,OH,Verified
588,Customer_61448433,145000.0,10.0,662,MORTGAGE,PA,Verified
589,Customer_60565125,85000.0,10.0,677,MORTGAGE,NJ,Source Verified
590,Customer_61983006,29000.0,6.0,672,RENT,CA,Verified
591,Customer_62175466,220000.0,10.0,782,RENT,NY,Verified
592,Customer_60840328,116000.0,8.0,692,MORTGAGE,NM,Verified
593,Customer_60575446,70000.0,2.0,722,RENT,CA,Not Verified
594,Customer_60585865,70000.0,6.0,682,RENT,NC,Verified
595,Customer_61893145,85000.0,7.0,712,MORTGAGE,MD,Source Verified
596,Customer_60507011,67800.0,10.0,687,RENT,CA,Source Verified
597,Customer_60376365,92000.0,4.0,662,MORTGAGE,GA,Not Verified
598,Customer_11717885,76623.84,8.0,667,MORTGAGE,MO,Verified
599,Customer_61442238,250000.0,10.0,682,MORTGAGE,TX,Source Verified
600,Customer_59925165,40000.0,,667,OWN,FL,Source Verified
601,Customer_61431440,150000.0,10.0,747,MORTGAGE,MA,Source Verified
602,Customer_61903264,175000.0,6.0,672,MORTGAGE,GA,Source Verified
603,Customer_59985482,23000.0,,672,RENT,MT,Source Verified
604,Customer_61532067,100000.0,1.0,712,RENT,NV,Not Verified
605,Customer_60335397,80000.0,5.0,687,RENT,SC,Source Verified
606,Customer_60944619,90000.0,10.0,707,MORTGAGE,IL,Not Verified
607,Customer_61482433,60000.0,2.0,677,RENT,MA,Source Verified
608,Customer_61942515,70000.0,3.0,717,OWN,OK,Source Verified
609,Customer_60840279,48204.0,10.0,677,RENT,CO,Source Verified
610,Customer_62043283,94000.0,5.0,712,OWN,AL,Source Verified
611,Customer_61548402,20000.0,,662,RENT,CA,Verified
612,Customer_61792291,37000.0,6.0,677,RENT,FL,Not Verified
613,Customer_59603205,56000.0,10.0,662,RENT,FL,Verified
614,Customer_62003178,27000.0,0.0,697,RENT,NE,Source Verified
615,Customer_61312431,60000.0,1.0,677,RENT,TX,Verified
616,Customer_60586515,350000.0,5.0,792,RENT,NY,Source Verified
617,Customer_60555883,150000.0,10.0,677,MORTGAGE,PA,Source Verified
618,Customer_62287786,30000.0,3.0,667,RENT,CA,Verified
619,Customer_61430486,130000.0,0.0,707,OWN,NJ,Verified
620,Customer_60852209,83500.0,3.0,677,RENT,AR,Verified
621,Customer_61372818,45000.0,10.0,662,MORTGAGE,NE,Verified
622,Customer_61308906,75000.0,2.0,682,OWN,CA,Source Verified
623,Customer_60804463,130000.0,10.0,712,MORTGAGE,MD,Not Verified
624,Customer_61461944,47526.24,,787,MORTGAGE,FL,Verified
625,Customer_61344030,175000.0,9.0,662,MORTGAGE,CA,Source Verified
626,Customer_60346454,60000.0,7.0,677,RENT,MI,Verified
627,Customer_62116332,34182.0,10.0,697,OWN,PA,Source Verified
628,Customer_61520927,41000.0,10.0,712,OWN,NY,Not Verified
629,Customer_59422668,64753.0,7.0,697,MORTGAGE,NV,Verified
630,Customer_60840616,75000.0,10.0,692,MORTGAGE,GA,Source Verified
631,Customer_61398418,30000.0,,667,OWN,CA,Verified
632,Customer_60095624,24478.0,,682,OWN,GA,Verified
633,Customer_60915068,196000.0,1.0,692,MORTGAGE,WA,Source Verified
634,Customer_60185343,55489.0,10.0,672,MORTGAGE,MD,Source Verified
635,Customer_60336988,82000.0,10.0,677,RENT,TX,Source Verified
636,Customer_61581348,60000.0,10.0,667,RENT,CA,Source Verified
637,Customer_60286418,400000.0,1.0,707,MORTGAGE,NY,Verified
638,Customer_60486751,91000.0,10.0,742,MORTGAGE,IL,Verified
639,Customer_60884733,52000.0,9.0,672,MORTGAGE,UT,Source Verified
640,Customer_60365129,84000.0,5.0,757,MORTGAGE,CO,Verified
641,Customer_61489662,130000.0,10.0,712,MORTGAGE,NJ,Not Verified
642,Customer_60705210,67000.0,10.0,702,MORTGAGE,MD,Verified
643,Customer_61398762,18000.0,3.0,702,OWN,CA,Verified
644,Customer_61528228,186000.0,7.0,697,MORTGAGE,TN,Source Verified
645,Customer_60960368,90000.0,6.0,672,RENT,NY,Verified
646,Customer_59473212,99545.0,10.0,672,MORTGAGE,NY,Verified
647,Customer_60496351,55000.0,4.0,692,RENT,CA,Source Verified
648,Customer_60677061,72752.0,1.0,712,MORTGAGE,MD,Not Verified
649,Customer_62032182,60000.0,,692,MORTGAGE,NJ,Not Verified
650,Customer_59292918,55000.0,10.0,687,RENT,IN,Source Verified
651,Customer_60176053,152000.0,2.0,667,RENT,NC,Verified
652,Customer_60773949,72000.0,10.0,662,RENT,AL,Source Verified
653,Customer_60385934,80000.0,0.0,682,RENT,MA,Not Verified
654,Customer_59572403,87000.0,10.0,722,MORTGAGE,MT,Not Verified
655,Customer_61381341,40000.0,,717,RENT,NY,Verified
656,Customer_60176340,50000.0,2.0,702,MORTGAGE,CA,Not Verified
657,Customer_60547002,300000.0,4.0,717,RENT,NY,Source Verified
658,Customer_60376042,120000.0,7.0,677,RENT,CA,Source Verified
659,Customer_62165810,135000.0,10.0,662,MORTGAGE,CA,Verified
660,Customer_60811765,45000.0,10.0,667,RENT,PA,Verified
661,Customer_60814296,25000.0,10.0,762,MORTGAGE,PA,Source Verified
662,Customer_61448319,108000.0,10.0,687,MORTGAGE,NJ,Not Verified
663,Customer_60874267,90000.0,5.0,702,MORTGAGE,MD,Source Verified
664,Customer_57306644,111000.0,3.0,662,MORTGAGE,CA,Source Verified
665,Customer_59250086,103000.0,4.0,732,MORTGAGE,IL,Not Verified
666,Customer_59462476,33862.4,4.0,672,OWN,MN,Verified
667,Customer_58300330,95000.0,1.0,707,MORTGAGE,TX,Verified
668,Customer_57054466,132000.0,10.0,692,RENT,MA,Source Verified
669,Customer_55932565,125000.0,5.0,697,MORTGAGE,FL,Source Verified
670,Customer_59309410,140000.0,10.0,737,RENT,NJ,Verified
671,Customer_55940455,68000.0,3.0,662,MORTGAGE,PA,Source Verified
672,Customer_59242500,28000.0,4.0,737,RENT,NY,Source Verified
673,Customer_57234576,43000.0,9.0,662,RENT,CA,Not Verified
674,Customer_56522241,68000.0,2.0,662,MORTGAGE,TX,Source Verified
675,Customer_56513179,25000.0,2.0,687,RENT,CA,Not Verified
676,Customer_59301190,115000.0,8.0,667,RENT,NY,Source Verified
677,Customer_59259296,100000.0,2.0,672,MORTGAGE,MO,Not Verified
678,Customer_58391188,65000.0,10.0,682,OWN,WA,Source Verified
679,Customer_57782361,67000.0,0.0,717,RENT,CA,Source Verified
680,Customer_58543292,37000.0,5.0,692,RENT,IL,Verified
681,Customer_56083194,32335.2,6.0,667,RENT,CA,Verified
682,Customer_58842304,106000.0,10.0,737,MORTGAGE,FL,Not Verified
683,Customer_59023502,120000.0,10.0,777,MORTGAGE,FL,Not Verified
684,Customer_59241585,74000.0,3.0,772,MORTGAGE,OK,Verified
685,Customer_58461319,115000.0,10.0,697,MORTGAGE,CA,Source Verified
686,Customer_59462277,101000.0,5.0,727,MORTGAGE,GA,Verified
687,Customer_58503305,83000.0,7.0,702,RENT,NY,Source Verified
688,Customer_58704239,72535.0,10.0,727,MORTGAGE,CT,Source Verified
689,Customer_57588297,48500.0,10.0,662,RENT,CA,Source Verified
690,Customer_56512998,48000.0,9.0,692,RENT,TX,Verified
691,Customer_57428495,86000.0,10.0,697,RENT,MI,Source Verified
692,Customer_57184525,42900.0,7.0,727,RENT,FL,Not Verified
693,Customer_56030174,122000.0,10.0,672,RENT,CT,Source Verified
694,Customer_57334734,145000.0,10.0,747,MORTGAGE,OH,Source Verified
695,Customer_57126587,80000.0,10.0,787,RENT,IN,Not Verified
696,Customer_58983252,100000.0,8.0,742,MORTGAGE,TX,Source Verified
697,Customer_57195528,85000.0,2.0,782,MORTGAGE,WI,Verified
698,Customer_56944887,85000.0,3.0,662,MORTGAGE,RI,Source Verified
699,Customer_57981217,44800.0,5.0,667,RENT,GA,Source Verified
700,Customer_55957586,65000.0,2.0,682,MORTGAGE,IN,Verified
701,Customer_56632415,70000.0,10.0,697,MORTGAGE,CA,Source Verified
702,Customer_56070801,24000.0,1.0,697,RENT,CA,Verified
703,Customer_57813573,168000.0,0.0,682,MORTGAGE,VA,Verified
704,Customer_56010440,35000.0,4.0,747,OWN,MI,Not Verified
705,Customer_57852344,87000.0,10.0,677,MORTGAGE,IL,Source Verified
706,Customer_57154544,43000.0,6.0,707,MORTGAGE,NJ,Source Verified
707,Customer_57094415,27000.0,8.0,717,OWN,CA,Not Verified
708,Customer_57548398,50000.0,8.0,672,RENT,AL,Source Verified
709,Customer_56632962,48000.0,4.0,677,MORTGAGE,WA,Verified
710,Customer_58673665,85000.0,10.0,737,MORTGAGE,FL,Source Verified
711,Customer_57682697,51600.0,,742,MORTGAGE,OH,Verified
712,Customer_57852838,55500.0,10.0,662,RENT,NJ,Verified
713,Customer_58572266,100000.0,3.0,697,RENT,MD,Not Verified
714,Customer_57754417,65000.0,10.0,682,MORTGAGE,GA,Source Verified
715,Customer_57014173,35000.0,7.0,677,MORTGAGE,TX,Verified
716,Customer_59172748,150000.0,5.0,667,MORTGAGE,TN,Source Verified
717,Customer_56077508,42000.0,0.0,687,RENT,MD,Source Verified
718,Customer_58673337,52799.0,10.0,737,MORTGAGE,TX,Not Verified
719,Customer_56050918,25000.0,2.0,692,OWN,CA,Source Verified
720,Customer_57275558,50000.0,0.0,677,MORTGAGE,LA,Source Verified
721,Customer_56131583,84000.0,7.0,717,MORTGAGE,TX,Not Verified
722,Customer_56270968,89000.0,10.0,727,MORTGAGE,TX,Verified
723,Customer_58542535,70000.0,5.0,692,RENT,NJ,Source Verified
724,Customer_59272146,65000.0,2.0,692,RENT,CA,Source Verified
725,Customer_59552475,85000.0,10.0,727,MORTGAGE,SC,Verified
726,Customer_58130567,134000.0,10.0,697,MORTGAGE,CA,Verified
727,Customer_54828444,90000.0,8.0,702,RENT,CA,Source Verified
728,Customer_57324598,45000.0,1.0,677,RENT,NY,Source Verified
729,Customer_58430287,127300.0,10.0,702,MORTGAGE,TX,Not Verified
730,Customer_58673231,115000.0,10.0,667,OWN,HI,Verified
731,Customer_58210176,38000.0,,677,RENT,CA,Source Verified
732,Customer_56642512,55000.0,10.0,702,RENT,TX,Source Verified
733,Customer_56082192,51000.0,1.0,667,RENT,VA,Verified
734,Customer_58973654,52000.0,7.0,732,MORTGAGE,MI,Not Verified
