RiskID,LoanID,DTI,Delinquencies,CreditInquiries,RevolvingUtilization,PublicRecords,OpenAccounts,TotalAccounts,DefaultPrediction
404,404,31.03,0.0,0.0,66.4,0.0,9.0,16.0,No
405,405,16.48,3.0,1.0,7.4,0.0,8.0,18.0,Yes
406,406,8.53,0.0,1.0,65.2,1.0,8.0,10.0,No
407,407,10.4,0.0,0.0,72.3,0.0,8.0,28.0,No
408,408,38.35,0.0,0.0,48.6,2.0,13.0,18.0,No
409,409,26.66,0.0,0.0,25.7,0.0,18.0,31.0,No
410,410,22.01,0.0,2.0,44.6,0.0,8.0,11.0,Yes
411,411,2.46,0.0,1.0,8.5,0.0,11.0,28.0,No
412,412,13.64,0.0,0.0,32.3,1.0,14.0,30.0,No
413,413,5.81,0.0,1.0,56.4,0.0,6.0,33.0,No
414,414,18.33,1.0,1.0,56.0,0.0,16.0,31.0,No
415,415,11.21,2.0,0.0,20.5,0.0,10.0,14.0,No
416,416,13.76,0.0,3.0,94.1,0.0,9.0,37.0,No
417,417,19.59,0.0,2.0,37.6,3.0,10.0,19.0,Yes
418,418,22.9,0.0,0.0,49.1,0.0,11.0,22.0,No
419,419,6.79,2.0,1.0,61.3,0.0,10.0,26.0,No
420,420,15.03,0.0,0.0,9.6,0.0,20.0,54.0,No
421,421,20.69,0.0,0.0,88.1,0.0,9.0,16.0,No
422,422,12.52,0.0,0.0,38.5,1.0,7.0,12.0,No
423,423,22.12,0.0,0.0,94.7,0.0,6.0,13.0,No
424,424,29.01,2.0,2.0,88.3,0.0,16.0,38.0,No
425,425,28.86,0.0,0.0,16.6,0.0,17.0,53.0,No
426,426,24.0,0.0,0.0,57.0,0.0,25.0,40.0,No
427,427,7.92,1.0,0.0,84.7,0.0,6.0,20.0,No
428,428,20.05,0.0,1.0,57.5,0.0,10.0,14.0,No
429,429,10.06,7.0,2.0,36.7,0.0,12.0,24.0,No
430,430,6.61,0.0,0.0,92.9,0.0,2.0,6.0,No
431,431,14.64,1.0,2.0,25.1,0.0,8.0,16.0,No
432,432,14.3,0.0,1.0,52.1,0.0,6.0,30.0,No
433,433,9.62,0.0,0.0,71.2,0.0,7.0,11.0,No
434,434,3.38,0.0,0.0,12.9,0.0,5.0,6.0,No
435,435,8.4,0.0,0.0,45.4,0.0,12.0,28.0,No
436,436,36.21,1.0,1.0,55.3,0.0,10.0,20.0,No
437,437,16.12,0.0,0.0,60.7,0.0,19.0,37.0,No
438,438,28.53,2.0,1.0,52.9,1.0,17.0,32.0,No
439,439,26.31,0.0,0.0,91.4,0.0,11.0,29.0,Yes
440,440,2.8,0.0,2.0,20.7,1.0,9.0,12.0,No
441,441,20.15,0.0,0.0,60.5,0.0,6.0,35.0,No
442,442,13.78,2.0,0.0,24.6,0.0,15.0,38.0,No
443,443,11.74,0.0,1.0,5.5,0.0,6.0,25.0,No
444,444,28.46,0.0,0.0,82.9,0.0,4.0,18.0,No
445,445,22.36,0.0,0.0,73.8,0.0,11.0,21.0,No
446,446,32.24,0.0,1.0,64.2,0.0,26.0,52.0,No
447,447,22.66,0.0,3.0,29.7,0.0,16.0,60.0,Yes
448,448,15.35,0.0,1.0,45.7,3.0,10.0,18.0,No
449,449,36.28,2.0,1.0,40.0,0.0,14.0,47.0,Yes
450,450,27.72,0.0,0.0,40.7,0.0,16.0,29.0,No
451,451,22.2,0.0,0.0,61.9,0.0,11.0,24.0,No
452,452,11.82,0.0,1.0,72.6,1.0,13.0,37.0,No
453,453,2.93,0.0,0.0,35.0,1.0,6.0,17.0,No
454,454,18.16,0.0,1.0,48.9,0.0,10.0,75.0,No
455,455,24.51,0.0,0.0,61.5,0.0,13.0,30.0,No
456,456,8.05,0.0,0.0,80.6,0.0,10.0,18.0,No
457,457,24.82,0.0,0.0,24.2,0.0,15.0,26.0,Yes
458,458,29.2,0.0,2.0,14.1,0.0,9.0,38.0,No
459,459,3.2,0.0,0.0,39.3,0.0,8.0,13.0,Yes
460,460,21.22,0.0,0.0,77.2,0.0,11.0,30.0,No
461,461,18.06,0.0,1.0,40.2,0.0,22.0,31.0,No
462,462,9.24,0.0,0.0,30.5,0.0,7.0,18.0,No
463,463,14.66,0.0,1.0,53.1,0.0,13.0,39.0,No
464,464,5.82,0.0,0.0,63.8,0.0,5.0,8.0,No
465,465,37.49,0.0,0.0,97.0,0.0,11.0,33.0,No
466,466,4.99,0.0,1.0,59.4,0.0,4.0,4.0,No
467,467,10.9,1.0,0.0,77.2,0.0,12.0,31.0,No
468,468,38.01,0.0,0.0,97.0,0.0,8.0,14.0,No
469,469,31.31,0.0,3.0,15.1,1.0,29.0,34.0,No
470,470,23.03,0.0,0.0,95.1,0.0,9.0,36.0,No
471,471,34.83,0.0,0.0,21.9,0.0,12.0,14.0,No
472,472,20.13,0.0,0.0,63.0,0.0,11.0,15.0,No
473,473,31.33,3.0,1.0,25.9,0.0,8.0,34.0,No
474,474,18.89,0.0,2.0,68.1,0.0,11.0,16.0,Yes
475,475,11.56,0.0,1.0,13.1,0.0,15.0,41.0,No
476,476,20.66,0.0,3.0,89.5,0.0,12.0,38.0,Yes
477,477,30.52,0.0,0.0,92.5,0.0,7.0,9.0,No
478,478,29.32,0.0,0.0,61.7,0.0,9.0,16.0,Yes
479,479,20.76,1.0,0.0,94.1,0.0,11.0,23.0,No
480,480,13.61,0.0,1.0,85.9,0.0,12.0,39.0,No
481,481,33.77,0.0,1.0,58.4,0.0,25.0,53.0,Yes
482,482,13.71,1.0,0.0,48.0,0.0,12.0,41.0,Yes
483,483,21.0,2.0,1.0,42.6,0.0,13.0,37.0,No
484,484,23.68,0.0,0.0,24.5,0.0,6.0,8.0,No
485,485,34.23,0.0,1.0,70.0,0.0,12.0,23.0,No
486,486,16.78,0.0,0.0,67.7,1.0,11.0,18.0,Yes
487,487,27.05,0.0,0.0,56.3,0.0,13.0,41.0,No
488,488,25.17,1.0,2.0,93.0,0.0,9.0,34.0,No
489,489,9.54,0.0,0.0,9.5,0.0,7.0,23.0,No
490,490,15.36,0.0,0.0,37.9,0.0,9.0,15.0,No
491,491,15.89,2.0,1.0,80.5,0.0,7.0,15.0,No
492,492,21.49,0.0,0.0,88.2,0.0,9.0,12.0,No
493,493,23.72,0.0,3.0,95.3,0.0,11.0,11.0,No
494,494,11.54,0.0,0.0,26.0,1.0,11.0,35.0,No
495,495,27.31,0.0,0.0,62.1,0.0,10.0,25.0,No
496,496,11.68,0.0,1.0,21.4,0.0,16.0,20.0,No
497,497,14.81,0.0,0.0,43.8,0.0,21.0,47.0,No
498,498,20.49,0.0,0.0,70.2,0.0,13.0,32.0,No
499,499,31.89,0.0,0.0,59.8,1.0,13.0,19.0,No
500,500,21.52,0.0,0.0,81.3,0.0,8.0,9.0,No
501,501,27.63,0.0,2.0,70.0,0.0,12.0,20.0,No
502,502,27.22,0.0,2.0,50.6,0.0,9.0,14.0,No
503,503,14.1,0.0,0.0,83.9,0.0,7.0,17.0,No
504,504,9.3,1.0,0.0,55.8,0.0,14.0,34.0,No
505,505,13.27,0.0,0.0,20.8,0.0,20.0,35.0,No
506,506,37.25,0.0,0.0,60.3,0.0,13.0,19.0,No
507,507,7.04,0.0,1.0,3.5,1.0,15.0,28.0,No
508,508,15.62,0.0,0.0,8.5,0.0,7.0,11.0,No
509,509,19.25,0.0,0.0,34.6,0.0,15.0,22.0,No
510,510,14.09,3.0,2.0,30.7,0.0,29.0,65.0,No
511,511,14.4,0.0,0.0,30.6,0.0,10.0,13.0,No
512,512,23.13,0.0,0.0,60.9,2.0,7.0,8.0,No
513,513,22.67,0.0,0.0,90.1,0.0,8.0,14.0,No
514,514,20.98,0.0,1.0,50.3,0.0,17.0,35.0,Yes
515,515,14.24,1.0,2.0,8.9,0.0,13.0,28.0,No
516,516,17.68,0.0,1.0,62.5,0.0,9.0,29.0,No
517,517,10.18,0.0,0.0,18.6,0.0,12.0,16.0,No
518,518,2.62,0.0,0.0,12.2,0.0,7.0,16.0,Yes
519,519,30.41,0.0,0.0,63.6,0.0,18.0,29.0,Yes
520,520,29.4,0.0,1.0,50.3,0.0,17.0,30.0,No
521,521,32.42,0.0,1.0,78.7,0.0,7.0,11.0,No
522,522,11.15,1.0,1.0,85.5,0.0,10.0,40.0,No
523,523,26.03,0.0,0.0,59.6,0.0,7.0,11.0,No
524,524,30.63,0.0,1.0,54.1,0.0,13.0,20.0,Yes
525,525,15.43,0.0,0.0,51.5,0.0,13.0,31.0,No
526,526,20.02,2.0,2.0,37.2,0.0,12.0,28.0,Yes
527,527,38.06,0.0,0.0,97.1,0.0,12.0,21.0,Yes
528,528,12.64,3.0,0.0,96.8,0.0,9.0,25.0,No
529,529,20.2,0.0,0.0,17.6,0.0,9.0,14.0,No
530,530,20.46,0.0,0.0,65.7,0.0,10.0,46.0,No
531,531,12.32,0.0,0.0,49.7,1.0,10.0,18.0,No
532,532,7.49,2.0,0.0,12.9,0.0,9.0,16.0,No
533,533,31.82,1.0,0.0,53.7,0.0,15.0,21.0,No
534,534,28.93,0.0,0.0,45.9,0.0,21.0,44.0,No
535,535,28.5,0.0,0.0,32.2,0.0,12.0,22.0,No
536,536,13.56,0.0,0.0,57.0,1.0,18.0,21.0,Yes
537,537,11.51,0.0,1.0,93.2,0.0,6.0,17.0,No
538,538,19.82,5.0,0.0,84.1,0.0,7.0,28.0,No
539,539,17.12,1.0,1.0,9.3,0.0,21.0,40.0,Yes
540,540,24.54,0.0,0.0,57.1,0.0,9.0,16.0,No
541,541,7.85,0.0,0.0,100.1,0.0,7.0,15.0,No
542,542,12.63,0.0,1.0,29.5,1.0,10.0,25.0,Yes
543,543,18.46,0.0,0.0,21.2,1.0,12.0,26.0,No
544,544,16.25,0.0,0.0,10.7,0.0,14.0,52.0,No
545,545,33.89,0.0,1.0,0.0,1.0,12.0,24.0,No
546,546,30.95,0.0,1.0,80.1,0.0,18.0,44.0,No
547,547,23.08,0.0,0.0,44.8,0.0,8.0,12.0,No
548,548,2.16,3.0,0.0,61.7,0.0,5.0,13.0,Yes
549,549,32.68,0.0,3.0,64.2,0.0,23.0,45.0,No
550,550,17.7,0.0,0.0,83.5,0.0,10.0,21.0,No
551,551,28.46,0.0,0.0,73.8,0.0,17.0,50.0,No
552,552,20.07,0.0,0.0,46.9,1.0,7.0,28.0,Yes
553,553,22.29,3.0,0.0,99.9,0.0,11.0,18.0,No
554,554,5.31,0.0,0.0,87.1,0.0,3.0,6.0,No
555,555,12.86,0.0,1.0,13.6,0.0,8.0,16.0,No
556,556,24.15,0.0,0.0,32.6,1.0,16.0,43.0,No
557,557,19.83,0.0,0.0,71.6,0.0,7.0,20.0,No
558,558,6.51,0.0,0.0,33.3,2.0,6.0,20.0,No
559,559,11.42,3.0,1.0,93.0,0.0,4.0,28.0,No
560,560,4.61,0.0,0.0,46.6,1.0,8.0,14.0,No
561,561,32.63,0.0,1.0,66.5,0.0,9.0,23.0,Yes
562,562,3.29,0.0,1.0,58.4,0.0,4.0,5.0,Yes
563,563,28.28,0.0,0.0,80.2,0.0,10.0,18.0,No
564,564,0.55,0.0,0.0,12.6,0.0,8.0,29.0,Yes
565,565,31.65,0.0,0.0,81.2,0.0,8.0,19.0,No
566,566,18.55,0.0,0.0,71.6,1.0,21.0,33.0,No
567,567,19.84,0.0,2.0,78.8,0.0,16.0,41.0,No
568,568,23.67,0.0,1.0,30.0,0.0,15.0,58.0,Yes
569,569,13.96,0.0,1.0,46.1,0.0,12.0,21.0,Yes
570,570,20.33,0.0,2.0,36.5,0.0,20.0,45.0,No
571,571,34.43,0.0,1.0,70.8,0.0,15.0,40.0,No
572,572,31.25,0.0,1.0,66.2,0.0,11.0,25.0,Yes
573,573,33.82,0.0,1.0,27.8,0.0,26.0,42.0,Yes
574,574,25.9,0.0,0.0,74.6,0.0,22.0,33.0,No
575,575,30.31,0.0,2.0,75.9,0.0,10.0,30.0,Yes
576,576,26.89,0.0,0.0,26.2,0.0,17.0,35.0,No
577,577,12.9,0.0,0.0,70.9,0.0,13.0,14.0,No
578,578,21.02,0.0,1.0,51.2,0.0,12.0,33.0,No
579,579,25.33,0.0,0.0,75.1,0.0,13.0,19.0,No
580,580,14.89,0.0,0.0,4.7,0.0,8.0,27.0,No
581,581,25.91,0.0,0.0,45.1,1.0,19.0,43.0,Yes
582,582,27.51,0.0,0.0,39.0,0.0,18.0,39.0,No
583,583,23.76,0.0,0.0,40.5,0.0,13.0,20.0,No
584,584,28.93,1.0,0.0,32.4,0.0,13.0,24.0,No
585,585,2.8,0.0,1.0,4.0,1.0,13.0,31.0,No
586,586,18.2,0.0,0.0,44.7,0.0,15.0,31.0,No
587,587,20.61,1.0,0.0,98.2,0.0,12.0,23.0,Yes
588,588,33.63,0.0,0.0,93.0,0.0,13.0,23.0,No
589,589,10.26,0.0,0.0,69.1,0.0,6.0,28.0,No
590,590,25.04,0.0,0.0,45.6,1.0,8.0,18.0,No
591,591,0.77,0.0,0.0,7.6,0.0,5.0,10.0,No
592,592,21.78,0.0,0.0,88.1,0.0,11.0,23.0,No
593,593,14.42,0.0,0.0,41.1,0.0,13.0,18.0,No
594,594,19.27,0.0,1.0,71.2,0.0,10.0,13.0,No
595,595,22.37,0.0,0.0,46.6,0.0,30.0,83.0,No
596,596,24.0,0.0,1.0,84.1,0.0,10.0,13.0,Yes
597,597,11.88,0.0,0.0,23.9,1.0,12.0,38.0,No
598,598,39.47,0.0,1.0,84.8,0.0,18.0,25.0,Yes
599,599,17.55,1.0,1.0,44.8,0.0,11.0,31.0,No
600,600,21.63,1.0,2.0,64.0,1.0,14.0,42.0,No
601,601,22.51,0.0,0.0,20.7,0.0,23.0,39.0,No
602,602,28.35,0.0,1.0,78.0,1.0,17.0,30.0,No
603,603,5.53,0.0,2.0,69.0,0.0,4.0,7.0,Yes
604,604,3.42,0.0,1.0,80.2,0.0,3.0,4.0,No
605,605,26.27,0.0,0.0,55.1,0.0,14.0,19.0,No
606,606,6.0,0.0,1.0,48.0,1.0,10.0,25.0,No
607,607,7.32,0.0,1.0,42.6,3.0,4.0,10.0,No
608,608,23.47,0.0,0.0,47.7,0.0,19.0,50.0,No
609,609,6.75,1.0,0.0,83.9,0.0,3.0,8.0,No
610,610,30.67,0.0,1.0,0.3,0.0,19.0,37.0,No
611,611,30.55,1.0,3.0,58.9,0.0,6.0,30.0,No
612,612,20.34,0.0,3.0,36.0,0.0,6.0,9.0,No
613,613,9.79,0.0,2.0,26.7,0.0,11.0,16.0,Yes
614,614,36.71,0.0,0.0,45.0,0.0,8.0,16.0,No
615,615,18.9,0.0,1.0,54.0,0.0,12.0,15.0,No
616,616,4.52,0.0,0.0,14.1,0.0,12.0,27.0,No
617,617,15.21,1.0,0.0,65.2,0.0,5.0,12.0,No
618,618,30.04,0.0,0.0,66.7,0.0,9.0,9.0,Yes
619,619,30.7,0.0,0.0,68.9,0.0,13.0,45.0,No
620,620,9.62,3.0,2.0,50.9,0.0,13.0,20.0,No
621,621,21.25,0.0,0.0,92.2,0.0,9.0,20.0,Yes
622,622,24.67,0.0,0.0,72.8,0.0,19.0,29.0,No
623,623,28.34,0.0,0.0,63.9,0.0,16.0,32.0,No
624,624,24.6,0.0,1.0,5.7,0.0,15.0,30.0,Yes
625,625,10.11,0.0,3.0,77.5,2.0,14.0,22.0,No
626,626,21.32,0.0,0.0,29.6,0.0,11.0,20.0,Yes
627,627,25.02,0.0,1.0,23.6,0.0,14.0,27.0,Yes
628,628,19.64,0.0,0.0,50.1,0.0,9.0,23.0,No
629,629,16.25,0.0,0.0,49.5,0.0,6.0,17.0,No
630,630,26.13,0.0,0.0,62.1,0.0,11.0,27.0,No
631,631,27.2,0.0,0.0,79.0,0.0,4.0,17.0,No
632,632,1.13,0.0,0.0,15.3,0.0,2.0,12.0,No
633,633,10.78,0.0,0.0,19.2,0.0,10.0,39.0,No
634,634,11.63,1.0,0.0,91.5,0.0,5.0,20.0,No
635,635,11.43,0.0,0.0,61.3,0.0,7.0,26.0,No
636,636,14.7,0.0,1.0,44.6,0.0,12.0,25.0,No
637,637,3.82,0.0,0.0,85.2,0.0,11.0,44.0,No
638,638,27.5,0.0,0.0,35.5,0.0,13.0,28.0,No
639,639,31.39,1.0,0.0,65.5,0.0,12.0,35.0,No
640,640,21.86,0.0,1.0,26.8,0.0,20.0,49.0,No
641,641,16.17,0.0,0.0,25.8,0.0,13.0,31.0,No
642,642,26.2,0.0,2.0,66.0,0.0,10.0,33.0,No
643,643,39.13,0.0,0.0,76.4,0.0,4.0,8.0,Yes
644,644,17.44,2.0,0.0,59.7,0.0,13.0,30.0,No
645,645,28.47,1.0,0.0,92.5,0.0,14.0,37.0,Yes
646,646,13.67,0.0,0.0,69.1,0.0,9.0,23.0,No
647,647,20.38,0.0,0.0,82.7,0.0,6.0,13.0,Yes
648,648,22.76,0.0,0.0,48.4,0.0,17.0,33.0,No
649,649,19.46,0.0,0.0,72.5,0.0,8.0,17.0,No
650,650,27.89,0.0,0.0,70.8,0.0,12.0,19.0,No
651,651,12.54,0.0,0.0,60.1,1.0,16.0,26.0,Yes
652,652,17.52,1.0,0.0,84.2,0.0,10.0,16.0,No
653,653,26.82,0.0,1.0,55.6,0.0,17.0,22.0,Yes
654,654,13.85,0.0,0.0,52.6,0.0,9.0,23.0,No
655,655,12.03,0.0,0.0,2.4,0.0,7.0,24.0,No
656,656,12.89,0.0,0.0,32.5,0.0,15.0,24.0,Yes
657,657,10.19,0.0,0.0,44.0,1.0,11.0,18.0,No
658,658,13.62,0.0,1.0,21.6,2.0,15.0,23.0,No
659,659,29.44,1.0,0.0,84.0,0.0,17.0,37.0,No
660,660,23.65,0.0,1.0,65.0,0.0,11.0,11.0,No
661,661,34.1,0.0,0.0,25.7,0.0,20.0,46.0,No
662,662,24.64,0.0,1.0,82.1,0.0,29.0,68.0,No
663,663,15.77,0.0,0.0,73.2,0.0,10.0,25.0,No
664,664,15.51,3.0,0.0,14.5,0.0,24.0,47.0,No
665,665,21.73,0.0,1.0,60.3,0.0,22.0,51.0,No
666,666,24.14,0.0,0.0,44.7,1.0,12.0,25.0,No
667,667,19.87,0.0,3.0,40.0,0.0,18.0,37.0,No
668,668,17.1,0.0,2.0,90.7,0.0,14.0,28.0,No
669,669,22.12,0.0,0.0,84.6,0.0,11.0,21.0,No
670,670,12.83,0.0,1.0,20.7,0.0,11.0,31.0,No
671,671,29.67,0.0,0.0,53.6,0.0,9.0,24.0,No
672,672,10.63,0.0,0.0,37.7,0.0,6.0,6.0,No
673,673,12.53,0.0,0.0,66.0,0.0,5.0,5.0,No
674,674,13.08,7.0,1.0,82.3,0.0,12.0,42.0,No
675,675,24.87,0.0,0.0,75.2,0.0,9.0,14.0,No
676,676,3.69,0.0,1.0,71.7,0.0,5.0,15.0,No
677,677,27.51,0.0,0.0,91.2,0.0,15.0,20.0,No
678,678,2.73,0.0,1.0,88.8,1.0,3.0,10.0,No
679,679,22.34,0.0,1.0,75.9,0.0,14.0,25.0,No
680,680,27.96,4.0,0.0,41.7,0.0,13.0,28.0,Yes
681,681,22.98,1.0,0.0,52.4,0.0,5.0,11.0,Yes
682,682,18.02,0.0,1.0,50.5,0.0,11.0,21.0,No
683,683,13.13,0.0,0.0,27.6,0.0,12.0,34.0,No
684,684,20.93,0.0,0.0,27.4,0.0,9.0,15.0,No
685,685,19.16,1.0,0.0,62.6,0.0,11.0,31.0,No
686,686,13.74,0.0,1.0,26.7,0.0,14.0,35.0,No
687,687,14.95,0.0,1.0,71.8,0.0,9.0,20.0,No
688,688,14.76,0.0,0.0,72.6,0.0,7.0,25.0,No
689,689,16.51,0.0,2.0,55.5,1.0,7.0,23.0,No
690,690,35.25,2.0,0.0,41.5,0.0,16.0,45.0,No
691,691,18.8,0.0,1.0,38.4,0.0,17.0,46.0,No
692,692,15.32,2.0,0.0,15.2,0.0,12.0,20.0,No
693,693,25.18,0.0,0.0,55.9,0.0,13.0,16.0,No
694,694,9.96,0.0,0.0,38.3,0.0,12.0,28.0,Yes
695,695,8.33,0.0,2.0,0.0,0.0,11.0,31.0,No
696,696,20.16,0.0,0.0,69.7,0.0,10.0,24.0,No
697,697,8.26,0.0,0.0,36.0,0.0,10.0,29.0,No
698,698,23.03,0.0,1.0,76.7,0.0,16.0,28.0,No
699,699,11.57,0.0,0.0,98.9,0.0,3.0,6.0,No
700,700,16.91,1.0,1.0,32.0,1.0,12.0,26.0,Yes
701,701,9.91,0.0,0.0,64.6,0.0,9.0,20.0,No
702,702,27.95,0.0,0.0,96.8,0.0,4.0,10.0,No
703,703,6.67,0.0,1.0,18.7,0.0,28.0,44.0,Yes
704,704,27.06,0.0,1.0,20.1,0.0,18.0,29.0,Yes
705,705,7.19,2.0,3.0,19.8,1.0,11.0,23.0,No
706,706,12.62,0.0,1.0,53.6,0.0,10.0,16.0,Yes
707,707,13.96,0.0,0.0,16.1,0.0,10.0,18.0,No
708,708,24.41,0.0,0.0,76.4,1.0,6.0,10.0,No
709,709,7.5,0.0,0.0,99.4,0.0,6.0,20.0,No
710,710,22.05,0.0,2.0,23.1,0.0,12.0,44.0,Yes
711,711,13.98,0.0,0.0,11.9,0.0,21.0,42.0,No
712,712,12.91,0.0,0.0,70.7,1.0,10.0,16.0,Yes
713,713,4.5,0.0,0.0,38.4,1.0,19.0,22.0,No
714,714,17.84,0.0,0.0,50.9,0.0,11.0,40.0,No
715,715,37.96,0.0,0.0,67.7,0.0,6.0,7.0,Yes
716,716,13.56,0.0,3.0,46.1,2.0,19.0,28.0,No
717,717,10.2,0.0,0.0,47.4,0.0,6.0,10.0,No
718,718,13.5,0.0,0.0,29.5,0.0,19.0,35.0,No
719,719,9.89,0.0,0.0,64.3,0.0,5.0,11.0,No
720,720,25.44,0.0,0.0,24.6,1.0,4.0,17.0,No
721,721,27.43,0.0,0.0,44.9,0.0,13.0,20.0,Yes
722,722,9.79,0.0,0.0,90.2,0.0,6.0,11.0,No
723,723,20.92,0.0,0.0,90.4,0.0,5.0,23.0,No
724,724,10.16,0.0,1.0,61.8,0.0,7.0,13.0,No
725,725,29.78,0.0,0.0,60.7,0.0,11.0,21.0,No
726,726,15.24,0.0,0.0,95.8,0.0,10.0,17.0,No
727,727,12.05,0.0,0.0,43.5,0.0,13.0,22.0,Yes
728,728,23.15,0.0,0.0,58.2,0.0,9.0,13.0,No
729,729,15.75,0.0,1.0,63.0,0.0,10.0,19.0,No
730,730,11.1,2.0,1.0,45.5,0.0,14.0,26.0,Yes
731,731,10.36,1.0,1.0,33.0,0.0,11.0,23.0,No
732,732,27.54,0.0,0.0,50.6,0.0,8.0,13.0,Yes
733,733,8.2,0.0,2.0,9.8,0.0,35.0,42.0,No
734,734,15.0,0.0,1.0,34.8,0.0,8.0,13.0,No
735,735,10.41,4.0,1.0,74.0,1.0,12.0,27.0,No
736,736,31.75,0.0,0.0,84.3,0.0,9.0,12.0,No
737,737,16.34,2.0,2.0,35.8,0.0,11.0,32.0,Yes
738,738,7.99,0.0,1.0,41.6,0.0,14.0,46.0,No
739,739,29.53,0.0,1.0,61.5,0.0,7.0,14.0,Yes
740,740,15.71,0.0,0.0,91.6,0.0,11.0,24.0,No
741,741,17.66,0.0,0.0,50.1,2.0,12.0,34.0,Yes
742,742,8.44,0.0,0.0,71.9,0.0,6.0,7.0,No
743,743,23.58,0.0,0.0,38.7,0.0,21.0,35.0,No
744,744,23.18,0.0,0.0,69.4,0.0,8.0,11.0,No
745,745,4.59,0.0,0.0,43.0,1.0,5.0,25.0,No
746,746,23.33,0.0,0.0,42.0,0.0,12.0,24.0,No
747,747,14.7,3.0,0.0,84.2,0.0,7.0,18.0,No
748,748,24.09,0.0,0.0,35.5,0.0,12.0,35.0,No
749,749,16.54,1.0,0.0,62.7,0.0,9.0,22.0,No
750,750,4.14,0.0,0.0,39.8,0.0,6.0,12.0,No
751,751,23.91,0.0,2.0,94.4,0.0,11.0,30.0,No
752,752,24.78,1.0,3.0,22.7,0.0,36.0,55.0,No
753,753,18.95,0.0,1.0,62.0,0.0,15.0,30.0,No
754,754,23.24,0.0,2.0,99.3,0.0,7.0,23.0,No
755,755,13.81,0.0,0.0,46.5,0.0,12.0,24.0,No
756,756,14.45,0.0,0.0,19.0,1.0,8.0,13.0,No
757,757,23.12,0.0,2.0,66.9,4.0,14.0,25.0,Yes
758,758,21.3,0.0,0.0,52.8,0.0,7.0,9.0,Yes
759,759,9.65,0.0,0.0,52.6,1.0,7.0,11.0,No
760,760,5.5,1.0,2.0,1.0,0.0,9.0,24.0,No
761,761,8.72,0.0,0.0,53.3,0.0,12.0,28.0,No
762,762,20.62,0.0,1.0,91.4,0.0,12.0,25.0,Yes
763,763,15.87,1.0,1.0,37.7,0.0,8.0,10.0,Yes
764,764,31.95,0.0,1.0,48.4,0.0,10.0,33.0,No
765,765,38.04,0.0,0.0,80.0,1.0,7.0,16.0,Yes
766,766,18.16,0.0,0.0,65.3,0.0,6.0,17.0,No
767,767,21.43,2.0,1.0,81.9,0.0,11.0,24.0,No
768,768,31.32,1.0,1.0,77.7,1.0,11.0,19.0,No
769,769,24.4,0.0,1.0,53.1,0.0,13.0,21.0,Yes
770,770,7.96,0.0,0.0,30.8,0.0,22.0,33.0,Yes
771,771,15.24,0.0,0.0,86.6,1.0,9.0,26.0,No
772,772,1.39,0.0,1.0,95.4,0.0,2.0,6.0,No
773,773,25.62,0.0,1.0,32.0,0.0,11.0,28.0,No
774,774,34.51,0.0,1.0,54.0,0.0,12.0,37.0,No
775,775,20.55,0.0,0.0,25.0,0.0,9.0,24.0,No
776,776,8.63,0.0,0.0,11.9,0.0,12.0,21.0,No
777,777,27.45,0.0,0.0,30.5,0.0,12.0,12.0,No
778,778,23.25,1.0,0.0,56.7,0.0,13.0,33.0,No
779,779,3.47,1.0,2.0,21.7,1.0,6.0,16.0,No
780,780,22.68,0.0,0.0,65.8,1.0,11.0,30.0,No
781,781,16.0,0.0,0.0,46.3,3.0,4.0,11.0,No
782,782,34.35,2.0,0.0,37.2,0.0,20.0,31.0,No
783,783,11.88,0.0,0.0,41.8,0.0,7.0,11.0,No
784,784,21.53,0.0,1.0,36.5,1.0,13.0,25.0,No
785,785,7.88,0.0,1.0,69.4,0.0,6.0,20.0,No
786,786,10.28,0.0,1.0,34.1,0.0,13.0,18.0,Yes
787,787,13.87,0.0,0.0,51.8,0.0,6.0,9.0,No
788,788,16.47,0.0,0.0,65.0,0.0,9.0,17.0,No
789,789,28.92,1.0,2.0,64.8,0.0,8.0,19.0,No
790,790,13.87,0.0,0.0,45.8,6.0,6.0,9.0,No
791,791,22.76,0.0,0.0,53.9,0.0,13.0,16.0,No
792,792,33.78,0.0,1.0,51.8,0.0,25.0,34.0,No
793,793,9.32,0.0,0.0,29.8,2.0,16.0,31.0,No
794,794,11.79,3.0,3.0,33.9,0.0,17.0,54.0,No
795,795,19.69,0.0,0.0,81.4,0.0,16.0,24.0,No
796,796,1.98,0.0,0.0,35.0,0.0,3.0,6.0,No
797,797,32.34,0.0,0.0,60.3,0.0,12.0,22.0,No
798,798,33.47,1.0,0.0,27.5,0.0,23.0,36.0,No
799,799,18.68,0.0,2.0,54.2,0.0,14.0,20.0,No
800,800,26.5,0.0,0.0,63.7,0.0,12.0,25.0,No
801,801,4.13,5.0,0.0,30.7,0.0,9.0,26.0,Yes
802,802,6.07,0.0,1.0,3.2,0.0,16.0,28.0,No
803,803,17.72,1.0,1.0,64.3,0.0,9.0,19.0,No
804,804,21.06,0.0,2.0,32.5,0.0,11.0,34.0,No
805,805,27.63,0.0,1.0,58.3,0.0,18.0,32.0,No
806,806,24.56,0.0,0.0,80.6,0.0,7.0,16.0,No
807,807,15.07,1.0,1.0,67.0,0.0,11.0,33.0,No
808,808,12.89,0.0,0.0,25.7,0.0,10.0,11.0,No
